task,model,step,train_loss,train_ce,expected_cost,entropy_loss,val_loss,val_acc,best_val_acc,best_step,params,grad_norm,sec,w_graph,w_order,w_key,router_entropy,acc_program,w_graph_program,w_order_program,w_key_program,order_abs,key_entropy
program,always_typed,180,0.38455429673194885,0.38455429673194885,0.0,0.0,0.35573824495077133,0.81640625,0.81640625,180,57066,0.6161271333694458,45.124279737472534,0.288979709148407,0.3380219638347626,0.37299829721450806,1.0,0.81640625,0.288979709148407,0.3380219638347626,0.37299829721450806,,
program,cost_router,180,0.3305988609790802,0.32493072748184204,0.4074885845184326,0.5668140649795532,0.38587697595357895,0.8154296875,0.8154296875,180,61322,0.25251269340515137,43.43618178367615,0.0033599846065044403,0.2950831651687622,0.7015568017959595,0.5689182877540588,0.8154296875,0.0033556323032826185,0.2940215468406677,0.7026227712631226,0.40692177414894104,0.9959316849708557
