task,model,step,train_loss,train_ce,expected_cost,target_loss,metabolic_loss,val_loss,val_acc,best_val_acc,best_step,params,grad_norm,sec,w_graph,w_order,w_key,router_entropy,order_abs,key_entropy,survive_graph,survive_order,survive_key,channel_alive_cost,edge_proxy_cost,activity_proxy,homeo_loss,acc_route,w_graph_route,w_order_route,w_key_route,acc_order,w_graph_order,w_order_order,w_key_order,acc_kv,w_graph_kv,w_order_kv,w_key_kv,acc_program,w_graph_program,w_order_program,w_key_program
mixed,metabolic,1,0.771963894367218,0.6980011463165283,0.3208681344985962,0.10496389865875244,0.06334688514471054,0.7797775566577911,0.51171875,0.51171875,1,61325,1.9056642055511475,0.8205409049987793,0.2973843216896057,0.3358660638332367,0.3667495846748352,0.9887795448303223,0.37699639797210693,0.9999685883522034,0.7854981422424316,0.7854981422424316,0.7854981422424316,0.7858350276947021,0.5005132555961609,0.5762790441513062,0.24629290401935577,0.515625,0.25689154863357544,0.3967933654785156,0.34631508588790894,0.578125,0.35143598914146423,0.32667726278305054,0.3218867778778076,0.453125,0.3153374493122101,0.30612677335739136,0.37853577733039856,0.5,0.2568899989128113,0.3080371022224426,0.4350729286670685
mixed,metabolic,2,0.8523960709571838,0.7785242199897766,0.3307429552078247,0.09875116497278214,0.06330692768096924,0.7118531465530396,0.53125,0.53125,2,61325,3.161149024963379,1.1997220516204834,0.2685316503047943,0.3553141951560974,0.37615418434143066,0.9793071150779724,0.37192419171333313,0.9999675750732422,0.785163402557373,0.7856208682060242,0.7851634621620178,0.7854981422424316,0.5000137090682983,0.5760320425033569,0.24604780972003937,0.546875,0.2288491129875183,0.4338863492012024,0.3372645378112793,0.46875,0.3315608501434326,0.3507097065448761,0.3177294135093689,0.546875,0.27670931816101074,0.32825082540512085,0.39503979682922363,0.5625,0.2259533405303955,0.3164514899253845,0.45759516954421997
mixed,metabolic,3,0.858069121837616,0.7840282320976257,0.34281110763549805,0.09757760167121887,0.0632815808057785,0.7045625746250153,0.4921875,0.53125,2,61325,2.447065591812134,1.592010259628296,0.23902273178100586,0.3851977288722992,0.37577950954437256,0.9681629538536072,0.38159382343292236,0.9999688267707825,0.7848296761512756,0.7858119010925293,0.7848600745201111,0.7853159308433533,0.49960944056510925,0.5759390592575073,0.24595557153224945,0.453125,0.1976419985294342,0.47140392661094666,0.33095410466194153,0.484375,0.30539798736572266,0.3798898160457611,0.31471216678619385,0.484375,0.25355255603790283,0.35042911767959595,0.39601829648017883,0.546875,0.19899888336658478,0.33942028880119324,0.4615808129310608
