task,model,step,train_loss,train_ce,expected_cost,entropy_loss,val_loss,val_acc,best_val_acc,best_step,params,grad_norm,sec,w_graph,w_order,w_key,router_entropy,acc_program,w_graph_program,w_order_program,w_key_program,order_abs,key_entropy
program,always_typed,1,0.7407843470573425,0.7407843470573425,0.0,0.0,0.790795773267746,0.48828125,0.48828125,1,57066,2.34940767288208,0.8744487762451172,0.33244505524635315,0.3337774872779846,0.3337774872779846,1.0,0.48828125,0.33244505524635315,0.3337774872779846,0.3337774872779846,,
program,always_typed,60,0.5018306374549866,0.5018306374549866,0.0,0.0,0.4857330173254013,0.7587890625,0.7587890625,60,57066,0.6661191582679749,14.580375671386719,0.31075459718704224,0.33096396923065186,0.3582814931869507,1.0,0.7587890625,0.31075459718704224,0.33096396923065186,0.3582814931869507,,
program,always_typed,120,0.3981858491897583,0.3981858491897583,0.0,0.0,0.3932851105928421,0.8125,0.8125,120,57066,0.6620115041732788,28.542715072631836,0.296438068151474,0.3372449278831482,0.3663170635700226,1.0,0.8125,0.296438068151474,0.3372449278831482,0.3663170635700226,,
program,always_typed,180,0.38455429673194885,0.38455429673194885,0.0,0.0,0.35573824495077133,0.81640625,0.81640625,180,57066,0.6161271333694458,42.641313791275024,0.288979709148407,0.3380219638347626,0.37299829721450806,1.0,0.81640625,0.288979709148407,0.3380219638347626,0.37299829721450806,,
program,cost_router,1,0.7657024264335632,0.6935052871704102,0.3113635182380676,0.9924389123916626,0.7008256614208221,0.5009765625,0.5009765625,1,61322,1.491328239440918,0.5517332553863525,0.29390448331832886,0.26668041944503784,0.4394150972366333,0.975541889667511,0.5009765625,0.2942625880241394,0.2659614086151123,0.4397759735584259,0.40578579902648926,0.9999763369560242
program,cost_router,60,0.5428751707077026,0.4996891915798187,0.18450015783309937,0.6285937428474426,0.5403868854045868,0.7177734375,0.7177734375,60,61322,0.9784563779830933,14.660446882247925,0.5373326539993286,0.0014416002668440342,0.4612257480621338,0.6312720775604248,0.7177734375,0.5368456840515137,0.001434888574294746,0.46171942353248596,0.4069446325302124,0.9996924996376038
program,cost_router,120,0.4663001000881195,0.4342130720615387,0.13392427563667297,0.5302147269248962,0.5010991990566254,0.7587890625,0.7587890625,120,61322,0.5611845850944519,28.796502590179443,0.7083941698074341,0.0009790862677618861,0.29062679409980774,0.5391343832015991,0.7587890625,0.7124968767166138,0.0009586488595232368,0.28654444217681885,0.40464991331100464,0.9976058602333069
program,cost_router,180,0.40250998735427856,0.37072572112083435,0.13244205713272095,0.5295829772949219,0.4311574250459671,0.8046875,0.8046875,180,61322,0.4343881905078888,43.41327929496765,0.7086347341537476,0.0018890908686444163,0.2894761860370636,0.5472801923751831,0.8046875,0.7067235708236694,0.001885905396193266,0.2913905680179596,0.40692177414894104,0.9916012287139893
