task,model,step,train_loss,train_ce,expected_cost,entropy_loss,val_loss,val_acc,best_val_acc,best_step,params,grad_norm,sec,w_graph,w_order,w_key,router_entropy,acc_program,w_graph_program,w_order_program,w_key_program,order_abs,key_entropy
program,always_typed,180,0.38455429673194885,0.38455429673194885,0.0,0.0,0.35573824495077133,0.81640625,0.81640625,180,57066,0.6161271333694458,42.641313791275024,0.288979709148407,0.3380219638347626,0.37299829721450806,1.0,0.81640625,0.288979709148407,0.3380219638347626,0.37299829721450806,,
program,cost_router,180,0.40250998735427856,0.37072572112083435,0.13244205713272095,0.5295829772949219,0.4311574250459671,0.8046875,0.8046875,180,61322,0.4343881905078888,43.41327929496765,0.7086347341537476,0.0018890908686444163,0.2894761860370636,0.5472801923751831,0.8046875,0.7067235708236694,0.001885905396193266,0.2913905680179596,0.40692177414894104,0.9916012287139893
