step,loss,loss_policy,loss_shared,loss_adapter,loss_task,balance_loss,task_entropy,channel_entropy,connection_cost,survival_weight_mean,hunger_mean,death_events,reward_mean,energy_mean,energy_max,food_alive,births,deaths,contact_events,transfer_mean,shape_speed,shape_tool,shape_guard,shape_sense,wave_mean,bend_mean,speed_mean,stretch_error,segments,alive_edges,edge_density,struct_changed,adapter_abs,p_forage,p_avoid,p_pair,p_rest,w_graph,w_order,w_key,order_abs,key_entropy,sec
1,0.2506820261478424,0.17683246731758118,0.1309870183467865,0.1309870183467865,1.4467562437057495,0.0,1.3843748569488525,1.0956106185913086,0.4994599223136902,1.0,0.0,0,0.004268583841621876,70.04268646240234,75.498779296875,117,0,0,67,0.29802289605140686,0.24134761095046997,0.24946223199367523,0.2659338414669037,0.24325630068778992,0.5060167908668518,0.05810278281569481,0.531873345375061,8.989125490188599e-06,7,1236,0.1355263157894737,0,0.01629609428346157,0.2354336827993393,0.24265074729919434,0.24560147523880005,0.2763141393661499,0.3700737953186035,0.3171979784965515,0.3127281665802002,0.000824774382635951,0.9999977350234985,1.4653310775756836
10,0.07840725034475327,0.07119967043399811,0.05274049565196037,0.05274049565196037,6.137279706308618e-05,0.3017095625400543,0.0007190577453002334,1.0899989604949951,0.49557480216026306,1.0,0.0,0,-0.007120451424270868,69.49673461914062,86.58248138427734,108,0,0,93,0.12998366355895996,0.07175461947917938,0.5195825099945068,0.06531386077404022,0.34334897994995117,0.11455272883176804,0.014755415730178356,0.10292685776948929,9.101815521717072e-06,7,1236,0.1355263157894737,0,0.020017007365822792,0.9999386072158813,3.215629840269685e-05,1.6218760720221326e-05,1.2987668014829978e-05,0.3843373656272888,0.27800995111465454,0.33765271306037903,0.0008306350791826844,0.9999900460243225,10.75605320930481
20,0.07478636503219604,0.06751075387001038,0.05000796541571617,0.05000796541571617,3.4924603209418592e-09,0.30249935388565063,6.136687602520396e-07,1.090977668762207,0.49109843373298645,1.0,0.0,0,-0.005497308913618326,68.78466033935547,88.19730377197266,108,0,0,85,0.17974995076656342,0.1103007048368454,0.46306782960891724,0.14048156142234802,0.28614988923072815,0.2062550187110901,0.02969338744878769,0.23566848039627075,9.289244189858437e-06,7,1236,0.1355263157894737,0,0.024679487571120262,1.0,3.474956766780224e-09,1.244820357904075e-09,7.643728427986218e-10,0.379635214805603,0.2801535129547119,0.3402112126350403,0.0008432299364358187,0.9999869465827942,21.09447932243347
30,0.07487989217042923,0.06761583685874939,0.05008580535650253,0.05008580535650253,0.0,0.3024994134902954,5.526204631678411e-07,1.0913093090057373,0.4865697920322418,1.0,0.0,0,-0.00697022071108222,68.20462036132812,95.31932067871094,107,0,0,84,0.15270666778087616,0.09545376896858215,0.45828568935394287,0.18535098433494568,0.2609095573425293,0.19643987715244293,0.06864330917596817,0.21318840980529785,9.245084584108554e-06,7,1236,0.1355263157894737,0,0.029583754017949104,1.0,5.445927042657672e-11,1.7012957015394292e-11,9.261227201795563e-12,0.3779301643371582,0.2809303104877472,0.341139554977417,0.0008527057361789048,0.9999862909317017,31.47652316093445
