step,loss,loss_policy,loss_shared,loss_adapter,loss_task,loss_contrast,reg_shared,reg_adapter,balance_loss,task_entropy,channel_entropy,connection_cost,survival_weight_mean,hunger_mean,death_events,reward_mean,energy_mean,energy_max,food_alive,births,deaths,contact_events,transfer_mean,drain_mean,shape_speed,shape_tool,shape_guard,shape_sense,wave_mean,bend_mean,speed_mean,stretch_error,segments,alive_edges,edge_density,struct_changed,adapter_abs,state_abs,cpg_phase_mean,p_forage,p_avoid,p_pair,p_rest,w_graph,w_order,w_key,order_abs,key_entropy,cpg_scale,mod_da,mod_5ht,mod_oct,mod_ach,sec
1,0.3458707332611084,0.2793444097042084,0.20692178606987,0.20692178606987,1.290812611579895,-0.0,0.0011002906830981374,0.0011002906830981374,0.0,1.3840968608856201,1.0957458019256592,0.4998057186603546,1.3068181276321411,0.20454543828964233,0,-0.009565460495650768,69.90434265136719,69.91893005371094,16,0,0,0,0.0,0.0,0.2882997393608093,0.23137259483337402,0.2411465346813202,0.23918113112449646,0.38145774602890015,0.17980685830116272,0.5129836797714233,9.30267106014071e-06,7,210,0.21169354838709678,0,0.016276035457849503,0.04785406216979027,3.166128158569336,0.27524974942207336,0.25268125534057617,0.24205946922302246,0.230009526014328,0.3693014979362488,0.31645408272743225,0.31424441933631897,0.0,0.9997571110725403,0.1973753273487091,-0.21642376482486725,0.05312597379088402,0.09341065585613251,0.008961524814367294,0.7554311752319336
10,0.10447802394628525,0.09717383980751038,0.07198062539100647,0.07198062539100647,0.000813771621324122,-0.0,0.0006514709675684571,0.0006514709675684571,0.29438260197639465,0.007429672870784998,1.0878571271896362,0.495928555727005,1.3179931640625,0.2119954377412796,0,-0.008040892891585827,69.26399230957031,76.11592864990234,15,0,0,0,0.0,0.0,0.08514440059661865,0.4072223901748657,0.10331794619560242,0.4043152928352356,0.2135818600654602,0.17466171085834503,0.20355765521526337,9.47589705901919e-06,7,210,0.21169354838709678,0,0.020284665748476982,0.2913565933704376,3.139498233795166,0.9991870522499084,0.00042260956251993775,0.00020729901734739542,0.00018309178994968534,0.39305970072746277,0.2736303508281708,0.33330991864204407,0.07685527205467224,0.9957025051116943,0.20825456082820892,0.8603891134262085,-0.4803352952003479,0.20660069584846497,0.12184061110019684,2.948513984680176
20,0.08650482445955276,0.07913144677877426,0.05861588567495346,0.05861588567495346,1.5921908925520256e-05,-0.0,0.0006186064565554261,0.0006186064565554261,0.30227163434028625,0.00020765874069184065,1.087973952293396,0.4915945827960968,1.331946611404419,0.2212977409362793,0,-0.007733523845672607,68.44845581054688,75.2933349609375,15,0,0,0,0.0,0.0,0.06701800227165222,0.3944137394428253,0.12421621382236481,0.41435205936431885,0.1235138550400734,0.22802796959877014,0.10943406075239182,1.0245169505651575e-05,7,210,0.21169354838709678,0,0.026573773473501205,0.3898695707321167,3.1854283809661865,0.999984085559845,8.89627972355811e-06,3.6144399473414524e-06,3.4149475141020957e-06,0.39180588722229004,0.2732073664665222,0.33498674631118774,0.04873574525117874,0.9962217211723328,0.21031200885772705,0.9064099192619324,-0.6090916395187378,0.0014872550964355469,0.03609876334667206,5.624976634979248
30,0.07278836518526077,0.06536544114351273,0.04841884598135948,0.04841884598135948,1.3671879059984349e-06,-0.0,0.0006560277543030679,0.0006560277543030679,0.30247628688812256,2.155088441213593e-05,1.0881961584091187,0.487256795167923,1.3456857204437256,0.2304571270942688,0,-0.00819488801062107,67.63782501220703,74.43843078613281,15,0,0,0,0.0,0.0,0.1010119616985321,0.3836113214492798,0.133327454328537,0.3820492625236511,0.20569923520088196,0.26349303126335144,0.21841181814670563,9.551644325256348e-06,7,210,0.21169354838709678,0,0.03205607086420059,0.4222864508628845,3.1935994625091553,0.9999985694885254,8.376688924727205e-07,2.7199854457649053e-07,2.742274602951511e-07,0.3909749388694763,0.2736656069755554,0.33535951375961304,0.05476817116141319,0.9936122894287109,0.21294747292995453,0.9453887939453125,-0.6040273904800415,-0.20441770553588867,-0.03989735245704651,7.9996936321258545
